Id,Latitude,Longitude,GL_ID,Basin,Sub_Basin,Area,Elevation,Type,Country
490,28.02898230600,86.67023784500,GL086670E28028N,Koshi,Dudh Koshi,0.02652978556,5219,M(e),Nepal
491,28.04462484290,86.70908936580,GL086709E28044N,Koshi,Dudh Koshi,0.00503158347,5320,M(o),Nepal
492,28.03488410050,86.67091475760,GL086670E28034N,Koshi,Dudh Koshi,0.01264115987,5406,M(o),Nepal
493,28.04046593650,86.67294215780,GL086672E28040N,Koshi,Dudh Koshi,0.01962873038,5225,M(o),Nepal
494,27.87351136520,86.68516795740,GL086685E27873N,Koshi,Dudh Koshi,0.01680454487,4910,M(o),Nepal
495,27.82100420660,86.91043366040,GL086910E27821N,Koshi,Dudh Koshi,0.02410840435,5460,M(e),Nepal
496,27.84900582870,86.92552973660,GL086925E27849N,Koshi,Dudh Koshi,0.03916731685,5398,M(e),Nepal
497,27.80293833890,86.98524166750,GL086985E27802N,Koshi,Dudh Koshi,0.02104959139,5586,M(o),Nepal
498,27.81722139370,86.93714712690,GL086937E27817N,Koshi,Dudh Koshi,0.03494242991,5177,M(o),Nepal
499,27.73637847760,86.87651218430,GL086876E27736N,Koshi,Dudh Koshi,0.00656355281,4737,M(o),Nepal
500,27.73714633330,86.87225721090,GL086872E27737N,Koshi,Dudh Koshi,0.00357814901,4732,M(o),Nepal
501,27.79326501380,86.83896436080,GL086838E27793N,Koshi,Dudh Koshi,0.22456282833,5314,M(e),Nepal
502,27.79488529120,86.87755952920,GL086877E27794N,Koshi,Dudh Koshi,0.01712607433,5318,M(e),Nepal
503,27.76589389640,86.87127678660,GL086871E27765N,Koshi,Dudh Koshi,0.10118690909,4929,I(s),Nepal
504,27.69444312780,86.85871303770,GL086858E27694N,Koshi,Dudh Koshi,0.00949144051,4960,M(o),Nepal
505,27.60887090040,86.84964759680,GL086849E27608N,Koshi,Dudh Koshi,0.09075452907,4322,E(c),Nepal
506,27.61033322930,86.84459685050,GL086844E27610N,Koshi,Dudh Koshi,0.01629494243,4289,E(o),Nepal
507,27.62369328310,86.84967573520,GL086849E27623N,Koshi,Dudh Koshi,0.01261815939,4536,E(o),Nepal
508,27.62628437550,86.86251362590,GL086862E27626N,Koshi,Dudh Koshi,0.01238250582,4873,E(o),Nepal
509,27.89681399520,86.79712139260,GL086797E27896N,Koshi,Dudh Koshi,0.01604523135,5060,M(o),Nepal
510,27.97799736950,86.70438703180,GL086704E27977N,Koshi,Dudh Koshi,0.02320168404,4839,M(l),Nepal
511,27.99504135880,86.53089037470,GL086530E27995N,Koshi,Dudh Koshi,0.00640000726,5276,M(o),Nepal
512,27.71237121180,86.57147733980,GL086571E27712N,Koshi,Dudh Koshi,0.01240249462,4904,M(o),Nepal
529,27.92384508160,86.78662276340,GL086786E27923N,Koshi,Dudh Koshi,0.56266097539,4502,M(l),Nepal
537,27.67928073930,86.79389132720,GL086793E27679N,Koshi,Dudh Koshi,0.01319154789,4978,M(o),Nepal
538,27.87790190270,86.85592508040,GL086855E27877N,Koshi,Dudh Koshi,0.01357540773,4820,E(o),Nepal
539,27.92885312550,86.83802243360,GL086838E27928N,Koshi,Dudh Koshi,0.02912309524,5431,M(o),Nepal
540,27.97663702530,86.55076415330,GL086550E27976N,Koshi,Dudh Koshi,0.00369482324,5082,M(o),Nepal
541,27.97923245440,86.54748768390,GL086547E27979N,Koshi,Dudh Koshi,0.00552685844,5089,M(o),Nepal
575,28.00789451090,86.84941524320,GL086849E28007N,Koshi,Dudh Koshi,0.00547280893,5357,M(o),Nepal
576,28.03760051300,86.65095920060,GL086650E28037N,Koshi,Dudh Koshi,0.00798602194,5439,M(o),Nepal
577,27.95272058050,86.56564362280,GL086565E27952N,Koshi,Dudh Koshi,0.02387633123,4869,I(s),Nepal
578,27.70727854630,86.58549279480,GL086585E27707N,Koshi,Dudh Koshi,0.00375349957,4734,M(o),Nepal
579,27.69665350440,86.59207151720,GL086592E27696N,Koshi,Dudh Koshi,0.00545327120,4428,M(o),Nepal
580,27.83987060510,86.63067088840,GL086630E27839N,Koshi,Dudh Koshi,0.01124962148,4469,M(o),Nepal
581,27.93317172370,86.64750898930,GL086647E27933N,Koshi,Dudh Koshi,0.03934616447,4897,M(o),Nepal
582,27.68496630410,86.54373154360,GL086543E27684N,Koshi,Dudh Koshi,0.00943747802,4611,E(o),Nepal
584,27.67890761830,86.57391326850,GL086573E27678N,Koshi,Dudh Koshi,0.00928752729,4560,E(o),Nepal
627,27.96392957480,86.85904863410,GL086859E27963N,Koshi,Dudh Koshi,0.00452905053,5634,M(o),Nepal
628,27.95070463250,86.82244760050,GL086822E27950N,Koshi,Dudh Koshi,0.01467996888,4943,I(s),Nepal
629,27.94253308120,86.81315408040,GL086813E27942N,Koshi,Dudh Koshi,0.00439850452,4941,I(s),Nepal
630,27.92983282720,86.84009718680,GL086840E27929N,Koshi,Dudh Koshi,0.00873820895,5426,M(o),Nepal
631,27.96308136590,86.76746903880,GL086767E27963N,Koshi,Dudh Koshi,0.01285108623,5147,M(o),Nepal
632,27.99075640770,86.72388384310,GL086723E27990N,Koshi,Dudh Koshi,0.00966775102,5107,I(s),Nepal
633,27.97009175220,86.58873257930,GL086588E27970N,Koshi,Dudh Koshi,0.02456391649,5214,E(o),Nepal
634,27.97525301170,86.59043798060,GL086590E27975N,Koshi,Dudh Koshi,0.00672032117,5298,M(o),Nepal
635,27.69708669680,86.56011700090,GL086560E27697N,Koshi,Dudh Koshi,0.00550072203,4868,E(o),Nepal
636,27.69582842260,86.55149493480,GL086551E27695N,Koshi,Dudh Koshi,0.00601953054,4811,E(o),Nepal
662,27.74306981830,86.92983963190,GL086929E27743N,Koshi,Dudh Koshi,0.00478616256,4814,M(o),Nepal
663,27.69342084250,86.92102266580,GL086921E27693N,Koshi,Dudh Koshi,0.01235959444,5006,M(e),Nepal
675,27.92670886330,86.95908923040,GL086959E27926N,Koshi,Dudh Koshi,0.00379093704,5234,I(s),Nepal
676,27.90150984970,86.91275933620,GL086912E27901N,Koshi,Dudh Koshi,0.00377033695,5013,M(o),Nepal
677,27.99184969390,86.80803438680,GL086808E27991N,Koshi,Dudh Koshi,0.00371161481,5235,I(s),Nepal
678,27.99077296220,86.81290735610,GL086812E27990N,Koshi,Dudh Koshi,0.00374639879,5232,I(s),Nepal
679,27.94455815890,86.82410664090,GL086824E27944N,Koshi,Dudh Koshi,0.01511684294,4926,M(o),Nepal
680,27.94617375210,86.81980616600,GL086819E27946N,Koshi,Dudh Koshi,0.00567092899,4931,I(s),Nepal
681,27.94460616400,86.81793203670,GL086817E27944N,Koshi,Dudh Koshi,0.02010860771,4942,I(s),Nepal
682,27.93471448790,86.81117807310,GL086811E27934N,Koshi,Dudh Koshi,0.00351364167,4919,I(s),Nepal
683,27.93374981530,86.70613898330,GL086706E27933N,Koshi,Dudh Koshi,0.00874062273,4682,M(l),Nepal
684,28.02180382350,86.70814073090,GL086708E28021N,Koshi,Dudh Koshi,0.01973398414,4982,I(s),Nepal
685,28.00895252920,86.69474500290,GL086694E28008N,Koshi,Dudh Koshi,0.01490776744,4927,I(s),Nepal
686,27.99316972920,86.69531372620,GL086695E27993N,Koshi,Dudh Koshi,0.00774503067,4886,I(s),Nepal
687,27.95372334160,86.69908343070,GL086699E27953N,Koshi,Dudh Koshi,0.00988051847,4740,I(s),Nepal
688,28.06605094930,86.58525789000,GL086585E28066N,Koshi,Dudh Koshi,0.01093803539,5294,I(s),Nepal
689,28.06017378810,86.59116245130,GL086591E28060N,Koshi,Dudh Koshi,0.00609171188,5236,I(s),Nepal
690,28.04403258600,86.62748525160,GL086627E28044N,Koshi,Dudh Koshi,0.01529013929,5322,I(s),Nepal
691,28.03891316290,86.58861271250,GL086588E28038N,Koshi,Dudh Koshi,0.00737943228,5141,I(s),Nepal
692,27.88554670510,86.89444382570,GL086894E27885N,Koshi,Dudh Koshi,0.00766888067,5106,M(o),Nepal
693,27.87310430260,86.87897304940,GL086878E27873N,Koshi,Dudh Koshi,0.00960702018,5019,I(s),Nepal
726,27.66621601020,86.56576275930,GL086565E27666N,Koshi,Dudh Koshi,0.00635702679,4438,E(c),Nepal
727,27.67517697360,86.56489837340,GL086564E27675N,Koshi,Dudh Koshi,0.00416006026,4530,E(o),Nepal
728,27.67614727770,86.56389560690,GL086563E27676N,Koshi,Dudh Koshi,0.00516736105,4527,E(o),Nepal
729,27.68635610290,86.55413266070,GL086554E27686N,Koshi,Dudh Koshi,0.01061266926,4610,E(o),Nepal
730,27.68771419190,86.55020999820,GL086550E27687N,Koshi,Dudh Koshi,0.00963269611,4655,E(o),Nepal
731,27.65500782120,86.61481888270,GL086614E27655N,Koshi,Dudh Koshi,0.00380120162,4235,E(o),Nepal
732,27.66928879220,86.60570842770,GL086605E27669N,Koshi,Dudh Koshi,0.00364569873,4269,E(o),Nepal
733,27.68467378950,86.62787104040,GL086627E27684N,Koshi,Dudh Koshi,0.00353419723,4558,E(o),Nepal
734,27.87962238210,86.60857506080,GL086608E27879N,Koshi,Dudh Koshi,0.00317824067,4778,E(c),Nepal
735,27.97716487280,86.54725497640,GL086547E27977N,Koshi,Dudh Koshi,0.00350644681,5112,M(o),Nepal
736,28.02256581410,86.59999808710,GL086599E28022N,Koshi,Dudh Koshi,0.00525423166,5275,M(o),Nepal
745,27.90688921140,86.58837642360,GL086588E27906N,Koshi,Dudh Koshi,0.00341272234,5221,M(o),Nepal
746,27.90716788080,86.58747028490,GL086587E27907N,Koshi,Dudh Koshi,0.00354037741,5234,M(o),Nepal
747,27.71125972260,86.56572524140,GL086565E27711N,Koshi,Dudh Koshi,0.00898224298,4975,M(o),Nepal
750,27.67228709890,86.54147637270,GL086541E27672N,Koshi,Dudh Koshi,0.00903893657,4540,E(o),Nepal
756,27.97688198380,86.60748485040,GL086607E27976N,Koshi,Dudh Koshi,0.02511879432,4793,I(s),Nepal
757,27.97708270110,86.60916981210,GL086609E27977N,Koshi,Dudh Koshi,0.00364959355,4798,I(s),Nepal
759,27.99640910750,86.66376494660,GL086663E27996N,Koshi,Dudh Koshi,0.02320687557,5271,M(o),Nepal
760,27.96469049910,86.67765683390,GL086677E27964N,Koshi,Dudh Koshi,0.00729698312,5152,M(o),Nepal
761,27.95032878770,86.57194200610,GL086571E27950N,Koshi,Dudh Koshi,0.00736393425,4862,I(s),Nepal
762,27.73084148420,86.58738222980,GL086587E27730N,Koshi,Dudh Koshi,0.00510306818,5188,M(o),Nepal
773,27.99643901270,86.65608740870,GL086656E27996N,Koshi,Dudh Koshi,0.00356719160,5369,M(o),Nepal
779,27.93827481010,86.71244077680,GL086712E27938N,Koshi,Dudh Koshi,0.01609615205,4704,I(s),Nepal
780,27.93193652720,86.71319757410,GL086713E27931N,Koshi,Dudh Koshi,0.00707379088,4701,M(e),Nepal
781,27.93005815390,86.71514371380,GL086715E27930N,Koshi,Dudh Koshi,0.00559480945,4688,M(e),Nepal
782,27.93463193840,86.71266341850,GL086712E27934N,Koshi,Dudh Koshi,0.00433113842,4709,I(s),Nepal
783,27.66437147040,86.61561038200,GL086615E27664N,Koshi,Dudh Koshi,0.00397171138,4443,E(o),Nepal
784,27.65387855010,86.56713886010,GL086567E27653N,Koshi,Dudh Koshi,0.00333667069,4226,E(o),Nepal
785,27.96376365860,86.58321193210,GL086583E27963N,Koshi,Dudh Koshi,0.00455858209,5122,E(o),Nepal
786,28.00976924820,86.54329198700,GL086543E28009N,Koshi,Dudh Koshi,0.00263475636,5279,I(s),Nepal
796,27.73074044520,86.90415811790,GL086904E27730N,Koshi,Dudh Koshi,0.00488316529,5137,M(o),Nepal
797,27.72913913890,86.91945365450,GL086919E27729N,Koshi,Dudh Koshi,0.01346485074,4901,M(o),Nepal
817,27.77106664080,86.87104449450,GL086871E27771N,Koshi,Dudh Koshi,0.00873048306,4963,I(s),Nepal
818,27.77542354240,86.86661361370,GL086866E27775N,Koshi,Dudh Koshi,0.00456926345,4952,I(s),Nepal
819,27.81654469990,86.58868653480,GL086588E27816N,Koshi,Dudh Koshi,0.00966244080,4561,I(s),Nepal
820,27.81876412590,86.59183379650,GL086591E27818N,Koshi,Dudh Koshi,0.00396198097,4526,I(s),Nepal
821,27.83993729770,86.56792860290,GL086567E27839N,Koshi,Dudh Koshi,0.00371344676,5095,M(o),Nepal
822,27.88506649020,86.75743366000,GL086757E27885N,Koshi,Dudh Koshi,0.00455923894,5134,M(o),Nepal
823,27.88780409130,86.78117916850,GL086781E27887N,Koshi,Dudh Koshi,0.00430507559,5209,M(o),Nepal
824,27.97588022560,86.80794106710,GL086807E27975N,Koshi,Dudh Koshi,0.07617382576,5186,I(s),Nepal
825,27.98004133910,86.79583205000,GL086795E27980N,Koshi,Dudh Koshi,0.00652390391,5279,I(s),Nepal
828,27.78929564610,86.61366278200,GL086613E27789N,Koshi,Dudh Koshi,0.00673945520,5176,M(o),Nepal
835,27.91033978370,86.65881151010,GL086658E27910N,Koshi,Dudh Koshi,0.00335349228,5021,M(o),Nepal
836,27.91830584800,86.67728426010,GL086677E27918N,Koshi,Dudh Koshi,0.00699407854,5219,M(o),Nepal
845,28.01964544280,86.55161712360,GL086551E28019N,Koshi,Dudh Koshi,0.00606876146,5157,M(o),Nepal
846,27.94034212740,86.70869132000,GL086708E27940N,Koshi,Dudh Koshi,0.02522550381,4710,I(s),Nepal
854,27.73734525950,86.82057337720,GL086820E27737N,Koshi,Dudh Koshi,0.01261838524,4619,M(e),Nepal
860,27.72523923480,86.56958305890,GL086569E27725N,Koshi,Dudh Koshi,0.00351564960,4981,E(o),Nepal
883,27.83793132050,86.87576860650,GL086875E27837N,Koshi,Dudh Koshi,0.04459878182,5327,M(o),Nepal
900,27.69504618790,86.57168485790,GL086571E27695N,Koshi,Dudh Koshi,0.00514481712,4694,M(o),Nepal
901,27.69559796060,86.57397412590,GL086573E27695N,Koshi,Dudh Koshi,0.00355894076,4679,M(o),Nepal
903,28.02832845750,86.68634373360,GL086686E28028N,Koshi,Dudh Koshi,0.00651304960,5153,M(o),Nepal
904,27.88614561620,86.84433624600,GL086844E27886N,Koshi,Dudh Koshi,0.02755686521,4672,M(o),Nepal
905,27.88899116990,86.84175154250,GL086841E27888N,Koshi,Dudh Koshi,0.00364138736,4669,M(e),Nepal
906,27.88913697190,86.84552404810,GL086845E27889N,Koshi,Dudh Koshi,0.01384968958,4675,M(o),Nepal
907,27.81671209870,86.95389976270,GL086953E27816N,Koshi,Dudh Koshi,0.00281474076,5435,M(o),Nepal
914,27.78134485620,86.58971261270,GL086589E27781N,Koshi,Dudh Koshi,0.00903861709,5065,M(l),Nepal
915,27.94957584900,86.55622837270,GL086556E27949N,Koshi,Dudh Koshi,0.00319292374,5016,M(o),Nepal
916,27.97321593430,86.56371578020,GL086563E27973N,Koshi,Dudh Koshi,0.00861666778,5032,I(s),Nepal
917,28.00929949190,86.55977108420,GL086559E28009N,Koshi,Dudh Koshi,0.00813126452,5203,M(o),Nepal
918,27.98587741550,86.62940367230,GL086629E27985N,Koshi,Dudh Koshi,0.00730754868,5052,M(o),Nepal
919,27.94137774540,86.69895818160,GL086698E27941N,Koshi,Dudh Koshi,0.18508238162,4697,M(l),Nepal
920,27.99563537920,86.66303150320,GL086663E27995N,Koshi,Dudh Koshi,0.00371527518,5269,M(o),Nepal
921,28.01595502410,86.72407705910,GL086724E28015N,Koshi,Dudh Koshi,0.00545611814,5099,M(o),Nepal
922,27.88538499580,86.78172451930,GL086781E27885N,Koshi,Dudh Koshi,0.00378924360,5176,M(o),Nepal
923,27.89103482790,86.79339489350,GL086793E27891N,Koshi,Dudh Koshi,0.03518667857,5149,M(o),Nepal
924,27.96558435630,86.80779232400,GL086807E27965N,Koshi,Dudh Koshi,0.00540823180,5205,M(o),Nepal
925,27.96343696410,86.81250669260,GL086812E27963N,Koshi,Dudh Koshi,0.01524626697,5065,M(o),Nepal
926,27.92921861670,86.85781066730,GL086857E27929N,Koshi,Dudh Koshi,0.01794081770,5196,M(o),Nepal
927,27.93823018110,86.84755001220,GL086847E27938N,Koshi,Dudh Koshi,0.01365092123,5353,M(o),Nepal
928,27.90031703760,86.90911327540,GL086909E27900N,Koshi,Dudh Koshi,0.03010577305,5006,M(e),Nepal
929,27.73682865100,86.87546123300,GL086875E27736N,Koshi,Dudh Koshi,0.00345303131,4740,M(o),Nepal
930,27.74730852370,86.87018356200,GL086870E27747N,Koshi,Dudh Koshi,0.02071408191,4871,M(o),Nepal
931,27.77831879940,86.86737698720,GL086867E27778N,Koshi,Dudh Koshi,0.02569188370,4944,I(s),Nepal
932,27.78911981440,86.84938795730,GL086849E27789N,Koshi,Dudh Koshi,0.00624623539,5417,M(o),Nepal
933,27.79004864330,86.83727726900,GL086837E27790N,Koshi,Dudh Koshi,0.00889958159,5310,M(e),Nepal
934,27.68116551920,86.85365923840,GL086853E27681N,Koshi,Dudh Koshi,0.11153490554,4685,M(l),Nepal
935,27.64783061400,86.85420923840,GL086854E27647N,Koshi,Dudh Koshi,0.05248196645,4354,M(e),Nepal
936,27.64770980560,86.85080079490,GL086850E27647N,Koshi,Dudh Koshi,0.00406088751,4355,M(o),Nepal
937,27.76781576950,86.92683798250,GL086926E27767N,Koshi,Dudh Koshi,0.00482060796,5151,M(e),Nepal
938,27.71933848640,86.91030711650,GL086910E27719N,Koshi,Dudh Koshi,0.15888393991,4985,M(e),Nepal
939,27.72096549360,86.90724139920,GL086907E27720N,Koshi,Dudh Koshi,0.01074699562,5008,M(o),Nepal
940,27.80402233380,86.91803169330,GL086918E27804N,Koshi,Dudh Koshi,0.00370600173,5407,M(o),Nepal
941,27.79439698170,86.91113147530,GL086911E27794N,Koshi,Dudh Koshi,0.18220827801,5259,M(l),Nepal
942,27.79701948610,86.94248507030,GL086942E27797N,Koshi,Dudh Koshi,0.06492451249,5048,M(o),Nepal
943,27.79379385600,86.94139826330,GL086941E27793N,Koshi,Dudh Koshi,0.00594359319,5051,O,Nepal
944,27.80561986210,86.97415796820,GL086974E27805N,Koshi,Dudh Koshi,0.17808856235,5484,M(e),Nepal
945,27.82422033160,86.92520274590,GL086925E27824N,Koshi,Dudh Koshi,0.02529429490,5244,M(o),Nepal
946,27.82571082750,86.93348900920,GL086933E27825N,Koshi,Dudh Koshi,0.02217646834,5184,M(o),Nepal
947,27.82426778650,86.92805873710,GL086928E27824N,Koshi,Dudh Koshi,0.04324283446,5239,M(o),Nepal
948,27.82804897140,86.91480788900,GL086914E27828N,Koshi,Dudh Koshi,0.05532943532,5362,M(o),Nepal
949,27.83289983020,86.91721382160,GL086917E27832N,Koshi,Dudh Koshi,0.36744234639,5359,M(e),Nepal
950,27.84046402080,86.95135756330,GL086951E27840N,Koshi,Dudh Koshi,0.07365181883,5425,M(l),Nepal
951,27.85720578650,86.93763159230,GL086937E27857N,Koshi,Dudh Koshi,0.22453145551,5472,M(e),Nepal
952,27.85997400490,86.92692418970,GL086926E27859N,Koshi,Dudh Koshi,0.03084563438,5472,M(e),Nepal
953,27.83147162240,86.93358642040,GL086933E27831N,Koshi,Dudh Koshi,0.03652712799,5210,M(e),Nepal
954,27.83803525300,86.93586962560,GL086935E27838N,Koshi,Dudh Koshi,0.26838229221,5201,M(e),Nepal
955,27.81788433190,86.95547306520,GL086955E27817N,Koshi,Dudh Koshi,0.08295704554,5431,M(e),Nepal
956,27.75500452360,86.95863667170,GL086958E27755N,Koshi,Dudh Koshi,0.86327292975,4936,M(e),Nepal
957,27.78337497240,86.95769931770,GL086957E27783N,Koshi,Dudh Koshi,0.86849801033,5197,M(e),Nepal
958,27.71114680970,86.97735238310,GL086977E27711N,Koshi,Dudh Koshi,0.04723032347,4636,M(e),Nepal
959,27.61144543380,86.84788382310,GL086847E27611N,Koshi,Dudh Koshi,0.00663926733,4345,E(o),Nepal
971,27.64783910430,86.52158590830,GL086521E27647N,Koshi,Dudh Koshi,0.01368387216,4328,E(o),Nepal
1799,27.95481338370,86.56746714450,GL086567E27954N,Koshi,Dudh Koshi,0.01356961170,4875,I(s),Nepal
1800,27.95217997300,86.55312148870,GL086553E27952N,Koshi,Dudh Koshi,0.00445835585,4950,I(s),Nepal
1801,27.98152861320,86.55638718520,GL086556E27981N,Koshi,Dudh Koshi,0.00358946396,5068,I(s),Nepal
1802,28.01224294420,86.53827356880,GL086538E28012N,Koshi,Dudh Koshi,0.00539416609,5334,I(s),Nepal
1803,27.98396386510,86.60760212310,GL086607E27983N,Koshi,Dudh Koshi,0.00934030789,4813,I(s),Nepal
1804,27.98641991590,86.60683017600,GL086606E27986N,Koshi,Dudh Koshi,0.00274667175,4827,I(s),Nepal
1805,27.99791134900,86.61994873440,GL086619E27997N,Koshi,Dudh Koshi,0.00802211034,4968,I(s),Nepal
1806,27.99974200870,86.62185546930,GL086621E27999N,Koshi,Dudh Koshi,0.01340496829,4969,I(s),Nepal
1807,28.00037995620,86.62438901960,GL086624E28000N,Koshi,Dudh Koshi,0.02527155885,4975,I(s),Nepal
1808,28.05357080900,86.62382798110,GL086623E28053N,Koshi,Dudh Koshi,0.00421133825,5388,I(s),Nepal
1809,28.02874824600,86.58210789410,GL086582E28028N,Koshi,Dudh Koshi,0.00324914109,5061,I(s),Nepal
1810,28.03421887970,86.58041478520,GL086580E28034N,Koshi,Dudh Koshi,0.00673772732,5064,I(s),Nepal
1811,28.04939134710,86.58802189890,GL086588E28049N,Koshi,Dudh Koshi,0.02111875196,5159,I(s),Nepal
1812,28.04871257940,86.59386572260,GL086593E28048N,Koshi,Dudh Koshi,0.00624133842,5183,I(s),Nepal
1813,28.07077406180,86.58498911400,GL086584E28070N,Koshi,Dudh Koshi,0.00622430040,5316,I(s),Nepal
1814,28.02152580450,86.57915418630,GL086579E28021N,Koshi,Dudh Koshi,0.00997127008,5024,I(s),Nepal
1815,28.02371104100,86.57912054740,GL086579E28023N,Koshi,Dudh Koshi,0.00501744628,5039,I(s),Nepal
1816,28.02683378860,86.55729504310,GL086557E28026N,Koshi,Dudh Koshi,0.00682443047,5141,I(s),Nepal
1817,28.02846838040,86.55948636710,GL086559E28028N,Koshi,Dudh Koshi,0.00554810705,5130,I(s),Nepal
1818,27.94067539280,86.71358017400,GL086713E27940N,Koshi,Dudh Koshi,0.06925935206,4707,I(s),Nepal
1819,27.97970270730,86.73343869610,GL086733E27979N,Koshi,Dudh Koshi,0.01713529741,5423,M(e),Nepal
1820,27.95163757650,86.70084682690,GL086700E27951N,Koshi,Dudh Koshi,0.01885230206,4743,I(s),Nepal
1821,27.95408331240,86.70131910960,GL086701E27954N,Koshi,Dudh Koshi,0.01278997636,4749,I(s),Nepal
1822,27.95499803820,86.69770981040,GL086697E27954N,Koshi,Dudh Koshi,0.01229200938,4737,I(s),Nepal
1823,27.91500808820,86.86671973700,GL086866E27915N,Koshi,Dudh Koshi,0.00695455757,4998,I(s),Nepal
1824,27.82994514560,86.86232176650,GL086862E27829N,Koshi,Dudh Koshi,0.00646316594,5010,M(o),Nepal
1825,27.76772595080,86.86978582000,GL086869E27767N,Koshi,Dudh Koshi,0.02239151236,4939,I(s),Nepal
1826,27.79334449420,86.84366305430,GL086843E27793N,Koshi,Dudh Koshi,0.00272159788,5333,M(e),Nepal
1827,27.83391864640,86.90943249460,GL086909E27833N,Koshi,Dudh Koshi,0.01983128832,5404,M(e),Nepal
1828,27.83639675240,86.95853580160,GL086958E27836N,Koshi,Dudh Koshi,0.04363082246,5534,M(e),Nepal
1829,27.87669401050,86.88052230920,GL086880E27876N,Koshi,Dudh Koshi,0.00796533101,4998,I(s),Nepal
1830,27.88326058400,86.88014744760,GL086880E27883N,Koshi,Dudh Koshi,0.01461058515,4939,I(s),Nepal
1831,27.88970732870,86.87890261860,GL086878E27889N,Koshi,Dudh Koshi,0.00461439719,4873,I(s),Nepal
1832,27.92732078720,86.91585114820,GL086915E27927N,Koshi,Dudh Koshi,0.00793895144,5138,I(s),Nepal
1833,27.92328698310,86.91284804280,GL086912E27923N,Koshi,Dudh Koshi,0.00663784797,5123,I(s),Nepal
1834,27.93371943710,86.91986995630,GL086919E27933N,Koshi,Dudh Koshi,0.01021782327,5195,I(s),Nepal
1835,27.94228738680,86.81631980380,GL086816E27942N,Koshi,Dudh Koshi,0.00790963629,4940,I(s),Nepal
1836,27.93924211330,86.81523349660,GL086815E27939N,Koshi,Dudh Koshi,0.02340512755,4937,I(s),Nepal
1837,27.95558957730,86.82366382090,GL086823E27955N,Koshi,Dudh Koshi,0.00367871334,4946,I(s),Nepal
1838,27.94905879490,86.82224406720,GL086822E27949N,Koshi,Dudh Koshi,0.00973294871,4934,I(s),Nepal
1839,27.95058771450,86.70918950210,GL086709E27950N,Koshi,Dudh Koshi,0.00952478522,4720,I(s),Nepal
1840,27.99866296500,86.69338848840,GL086693E27998N,Koshi,Dudh Koshi,0.01015038376,4898,I(s),Nepal
1841,28.00052074820,86.69224534390,GL086692E28000N,Koshi,Dudh Koshi,0.01418558606,4913,I(s),Nepal
1842,28.01401062360,86.70486641680,GL086704E28014N,Koshi,Dudh Koshi,0.01062494269,4967,I(s),Nepal
1843,28.01487033620,86.69945537260,GL086699E28014N,Koshi,Dudh Koshi,0.00897194795,4965,I(s),Nepal
1844,28.03640265680,86.68956251070,GL086689E28036N,Koshi,Dudh Koshi,0.00464712797,5105,I(s),Nepal
1845,28.03111699750,86.62292384270,GL086622E28031N,Koshi,Dudh Koshi,0.00851022704,5174,I(s),Nepal
1846,28.07826830420,86.58135809830,GL086581E28078N,Koshi,Dudh Koshi,0.00313650368,5372,I(s),Nepal
1847,28.05031038650,86.58220821760,GL086582E28050N,Koshi,Dudh Koshi,0.00709914418,5214,I(s),Nepal
1848,28.00747287270,86.59198004020,GL086591E28007N,Koshi,Dudh Koshi,0.00516044277,4949,I(s),Nepal
1849,27.99339756730,86.60248407680,GL086602E27993N,Koshi,Dudh Koshi,0.00775118557,4859,I(s),Nepal
1850,28.00004971240,86.59834548060,GL086598E28000N,Koshi,Dudh Koshi,0.00453372518,4904,I(s),Nepal
1851,28.02193295160,86.56516797890,GL086565E28021N,Koshi,Dudh Koshi,0.00449005990,5094,I(s),Nepal
2041,27.93304428770,86.84005391900,GL086840E27933N,Koshi,Dudh Koshi,0.00558486437,5462,M(o),Nepal
2042,27.93110528500,86.84063150970,GL086840E27931N,Koshi,Dudh Koshi,0.00276003607,5431,M(o),Nepal
2043,27.99046336000,86.55251877220,GL086552E27990N,Koshi,Dudh Koshi,0.00502097178,5108,I(s),Nepal
2044,27.95910313650,86.70027790670,GL086700E27959N,Koshi,Dudh Koshi,0.00765109893,4759,I(s),Nepal
2045,27.96062475060,86.70064516470,GL086700E27960N,Koshi,Dudh Koshi,0.00753225974,4776,I(s),Nepal
2046,27.96931268120,86.69650211850,GL086696E27969N,Koshi,Dudh Koshi,0.00725258192,4789,I(s),Nepal
2047,27.92967834380,86.92128113000,GL086921E27929N,Koshi,Dudh Koshi,0.00390620394,5182,I(s),Nepal
2048,28.00285737870,86.69297278250,GL086692E28002N,Koshi,Dudh Koshi,0.00489433768,4925,I(s),Nepal
2054,27.82685609110,86.91334287030,GL086913E27826N,Koshi,Dudh Koshi,0.00834969707,5368,M(o),Nepal
2055,27.82763712750,86.91259523770,GL086912E27827N,Koshi,Dudh Koshi,0.00366839298,5368,M(o),Nepal
2056,27.82330701830,86.91852853600,GL086918E27823N,Koshi,Dudh Koshi,0.00946840582,5288,M(o),Nepal
